rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
6051,WASH3P,C4AMC7,Putative WAS protein family homolog 3,3.6470166126550727,3.325347798,3.9686854273101453,"Early endosome; Early endosome membrane; Recycling endosome membrane; Cell projection, lamellipodium; Cell projection, filopodium; Cytoplasmic vesicle, autophagosome; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole"
6052,TSNAX,Q99598,Translin-associated protein X,3.648104992993865,3.518472238,3.77773774798773,"Cytoplasm, perinuclear region; Golgi apparatus"
6053,SLC6A11,P48066,Sodium- and chloride-dependent GABA transporter 3,3.649161156,3.649161156,,Cell membrane
6054,FBXO17,Q96EF6,F-box only protein 17,3.649598923,3.649598923,,
6055,ARHGAP21,Q5T5U3,Rho GTPase-activating protein 21,3.6506988389546047,2.96472208,4.33667559790921,"Golgi apparatus membrane; Peripheral membrane protein; Cell junction; Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasm, cytoskeleton"
6056,YKT6,O15498,Synaptobrevin homolog YKT6,3.6515170334307,3.32895179,3.9740822768614006,"Cytoplasm, cytosol; Cytoplasmic vesicle membrane; Lipid-anchor; Cytoplasmic side; Golgi apparatus membrane; Lipid-anchor; Cytoplasmic side"
6057,USP46,P62068,Ubiquitin carboxyl-terminal hydrolase 46,3.6518832176792477,4.603715675,2.7000507603584953,
6058,PPID,Q08752,Peptidyl-prolyl cis-trans isomerase D,3.6519239664667698,4.06663352,3.23721441293354,"Cytoplasm; Nucleus, nucleolus; Nucleus, nucleoplasm"
6059,PLBD1,Q6P4A8,Phospholipase B-like 1,3.653476391,3.653476391,,Lysosome
6060,SHD,Q96IW2,SH2 domain-containing adapter protein D,3.6537011583462204,2.065265595,5.24213672169244,
6061,ST18,O60284,Suppression of tumorigenicity 18 protein,3.654112596,3.654112596,,Nucleus
6062,STK10,O94804,Serine/threonine-protein kinase 10,3.654186700923565,4.355409958,2.95296344384713,Cell membrane
6063,C7orf50,Q9BRJ6,Uncharacterized protein C7orf50,3.654372488450691,5.098387559,2.2103574179013816,
6064,TCEAL5,Q5H9L2,Transcription elongation factor A protein-like 5,3.6558458150748114,3.989534128,3.3221575021496226,Nucleus
6065,CCDC25,Q86WR0,Coiled-coil domain-containing protein 25,3.6571872771724987,2.234362744,5.080011810344997,Cell membrane; Endomembrane system
6066,DDX50,Q9BQ39,ATP-dependent RNA helicase DDX50,3.657404768100553,4.538742739,2.776066797201106,"Nucleus, nucleolus"
6067,NRBP1,Q9UHY1,Nuclear receptor-binding protein,3.65763546523025,3.201392101,4.1138788294605,"Cytoplasm, cell cortex; Endomembrane system; Cell projection, lamellipodium"
6068,RBX1,P62877,E3 ubiquitin-protein ligase RBX1,3.657649438069205,3.764793674,3.55050520213841,Cytoplasm; Nucleus
6069,COX17,Q14061,Cytochrome c oxidase copper chaperone,3.657957303396745,4.850016227,2.46589837979349,Mitochondrion intermembrane space; Cytoplasm
6070,EZH1,Q92800,Histone-lysine N-methyltransferase EZH1,3.658389784,3.658389784,,Nucleus
6071,EEF2,P13639,Elongation factor 2,3.6585930769683075,3.738876724,3.578309429936615,Cytoplasm; Nucleus
6072,FIGNL2,A6NMB9,Fidgetin-like protein 2,3.658785814499486,5.86259474367454,1.454976885324432,
6073,EPX,P11678,Eosinophil peroxidase (EPO) (EC 1.11.1.7) [Cleaved into: Eosinophil peroxidase light chain; Eosinophil peroxidase heavy chain],3.65878981649636,,3.65878981649636,Cytoplasmic granule
6074,GMCL2,Q8NEA9,Germ cell-less protein-like 2,3.658934614515795,3.658934614515795,,Nucleus matrix
6075,PTPN23,Q9H3S7,Tyrosine-protein phosphatase non-receptor type 23,3.65971993812188,3.198521018,4.12091885824376,"Nucleus; Cytoplasm; Cytoplasmic vesicle; Endosome; Cytoplasm, cytoskeleton, cilium basal body; Early endosome"
6076,ARHGAP22,Q7Z5H3,Rho GTPase-activating protein 22,3.6601737187701047,2.467300386,4.8530470515402095,Cytoplasm; Nucleus
6077,SDK2,Q58EX2,Protein sidekick-2,3.660230753063951,4.019935893,3.3005256131279017,Cell membrane; Synapse
6078,DCTN2,Q13561,Dynactin subunit 2,3.660392756815858,3.786499055,3.534286458631715,"Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Membrane; Cytoplasm, cytoskeleton"
6079,TANC1,Q9C0D5,Protein TANC1,3.6605871156672474,5.073815548,2.247358683334495,Postsynaptic density
6080,ABHD12,Q8N2K0,Lysophosphatidylserine lipase ABHD12,3.66081617005654,3.862138769,3.45949357111308,Endoplasmic reticulum membrane
6081,RAB27A,P51159,Ras-related protein Rab-27A,3.660862895,3.660862895,,Membrane; Melanosome; Late endosome; Lysosome
6082,DDX6,P26196,Probable ATP-dependent RNA helicase DDX6,3.6610586811943273,3.651804645,3.670312717388655,"Cytoplasm, P-body; Cytoplasm; Nucleus"
6083,MT-CO1,P00395,Cytochrome c oxidase subunit 1,3.662888055778195,2.925002574,4.40077353755639,Mitochondrion inner membrane
6084,CSK,P41240,Tyrosine-protein kinase CSK,3.663313061159805,3.946452231,3.38017389131961,Cytoplasm; Cell membrane
6085,EXOC1,Q9NV70,Exocyst complex component 1,3.66402050752674,3.709837658,3.61820335705348,"Midbody, Midbody ring; Cytoplasm; Cytoplasm, perinuclear region; Cell membrane"
6086,RABL3,Q5HYI8,Rab-like protein 3,3.66417942878686,3.843339557,3.48501930057372,
6087,MDK,P21741,Midkine,3.66466031448257,3.58646275,3.7428578789651397,Secreted
6088,TSG101,Q99816,Tumor susceptibility gene 101 protein,3.66477695963343,3.491527476,3.83802644326686,"Cytoplasm; Early endosome membrane; Late endosome membrane; Midbody, Midbody ring; Nucleus"
6089,CSNK1G1,Q9HCP0,Casein kinase I isoform gamma-1,3.6661829714062693,5.128493825,2.203872117812539,Cytoplasm
6090,DIP2B,Q9P265,Disco-interacting protein 2 homolog B,3.6662749146074023,4.047365477,3.285184352214805,"Cell projection, dendrite; Cell projection, axon; Perikaryon"
6091,CD99L2,Q8TCZ2,CD99 antigen-like protein 2,3.671569399685794,3.75069146,3.592447339371588,Cell membrane; Cell junction; Secreted
6092,SYNGR1,O43759,Synaptogyrin-1,3.671787043537873,4.27494653,3.0686275570757453,"Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Melanosome"
6093,AGAP3,Q96P47,"Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 3",3.672337150484635,3.286147819,4.05852648196927,Cytoplasm
6094,CHERP,Q8IWX8,Calcium homeostasis endoplasmic reticulum protein,3.673139273366925,4.466904324,2.8793742227338504,"Cytoplasm; Cytoplasm, perinuclear region; Endoplasmic reticulum"
6095,ZNF146,Q15072,Zinc finger protein OZF,3.67507412223448,4.27917583,3.07097241446896,Nucleus
6096,CDC73,Q6P1J9,Parafibromin,3.6757589379624145,4.368104706,2.98341316992483,Nucleus
6097,METTL6,Q8TCB7,tRNA N(3)-methylcytidine methyltransferase METTL6,3.67644621659453,1.449170105,5.90372232818906,Cytoplasm; Nucleus
6098,TNKS1BP1,Q9C0C2,182 kDa tankyrase-1-binding protein,3.6767091210467067,3.03941902,4.313999222093414,"Nucleus; Cytoplasm, cytoskeleton; Chromosome"
6099,SPTLC1,O15269,Serine palmitoyltransferase 1,3.67683826205067,3.680488189,3.67318833510134,Endoplasmic reticulum membrane
6100,MAP1LC3B,Q9GZQ8,Microtubule-associated proteins 1A/1B light chain 3B (Autophagy-related protein LC3 B) (Autophagy-related ubiquitin-like modifier LC3 B) (MAP1 light chain 3-like protein 2) (MAP1A/MAP1B light chain 3 B) (MAP1A/MAP1B LC3 B) (Microtubule-associated protein 1 light chain 3 beta),3.677350201,,3.677350201,"Cytoplasmic vesicle, autophagosome membrane; Endomembrane system; Mitochondrion membrane; Cytoplasm, cytoskeleton; Cytoplasmic vesicle"
6101,LMF2,Q9BU23,Lipase maturation factor 2,3.6774345768329697,3.695924141,3.65894501266594,Endoplasmic reticulum membrane
6102,HSPA1A,P0DMV8,Heat shock 70 kDa protein 1A,3.67843261752353,3.970410901,3.38645433404706,"Cytoplasm; Nucleus; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Secreted"
6103,WIPI1,Q5MNZ9,WD repeat domain phosphoinositide-interacting protein 1,3.679130823026399,3.405846036,3.9524156100527974,"Golgi apparatus, trans-Golgi network; Endosome; Cytoplasmic vesicle, clathrin-coated vesicle; Preautophagosomal structure membrane"
6104,STK24,Q9Y6E0,Serine/threonine-protein kinase 24,3.67956615262713,3.096626383,4.26250592225426,Cytoplasm; Nucleus; Membrane
6105,CDC5L,Q99459,Cell division cycle 5-like protein,3.67956999,3.511899124,3.847240856,Nucleus; Nucleus speckle; Cytoplasm
6106,DOCK7,Q96N67,Dedicator of cytokinesis protein 7,3.67969732845644,3.676579049,3.68281560791288,"Cell projection, axon"
6107,RBM33,Q96EV2,RNA-binding protein 33,3.680930006691605,3.699224489,3.66263552438321,
6108,HSPB11,Q9Y547,Intraflagellar transport protein 25 homolog,3.6816308094966868,3.624470982,3.7387906369933734,"Cell projection, cilium"
6109,ELFN2,Q5R3F8,Protein phosphatase 1 regulatory subunit 29,3.681877052453271,5.002924867,2.3608292379065423,Membrane
6110,USP13,Q92995,Ubiquitin carboxyl-terminal hydrolase 13,3.6822789870460877,2.244661823,5.119896151092175,
6111,RUFY1,Q96T51,RUN and FYVE domain-containing protein 1,3.682300035968643,3.638694693,3.725905378937285,Cytoplasm; Early endosome membrane; Peripheral membrane protein
6112,CDPF1,Q6NVV7,Cysteine-rich DPF motif domain-containing protein 1,3.683675927325929,6.307460396,1.0598914586518586,
6113,TOM1,O60784,Target of Myb1 membrane trafficking protein,3.6841381775,3.297287569,4.070988786,Cytoplasm; Endosome membrane; Early endosome membrane
6114,NFKB2,Q00653,Nuclear factor NF-kappa-B p100 subunit,3.685231837,3.685231837,,Nucleus; Cytoplasm
6115,RAB1A,P62820,Ras-related protein Rab-1A,3.6854259551259396,3.798583694,3.5722682162518797,"Golgi apparatus; Endoplasmic reticulum; Early endosome; Cytoplasm, cytosol; Membrane; Melanosome"
6116,EIPR1,Q53HC9,EARP and GARP complex-interacting protein 1,3.685482652,3.250593765,4.120371539,"Golgi apparatus, trans-Golgi network"
6117,TRIP6,Q15654,Thyroid receptor-interacting protein 6,3.686986717,3.686986717,,"Cytoplasm, cytoskeleton; Cell junction, focal adhesion; Nucleus; Cytoplasm"
6118,UBE3B,Q7Z3V4,Ubiquitin-protein ligase E3B,3.6870633675005946,3.114070725,4.26005601000119,
6119,MPZL1,O95297,Myelin protein zero-like protein 1,3.687616463294395,3.230064954,4.14516797258879,Membrane
6120,NRXN3,Q9HDB5,Neurexin-3-beta,3.689433598,3.689433598,,Presynaptic cell membrane
6121,CHRAC1,Q9NRG0,Chromatin accessibility complex protein 1,3.690784955989775,3.666501313,3.71506859897955,Nucleus
6122,ARHGEF18,Q6ZSZ5,Rho guanine nucleotide exchange factor 18,3.6911943929026103,3.083642789,4.29874599680522,"Cytoplasm; Cytoplasm, cytoskeleton; Cell membrane; Apical cell membrane"
6123,CENPS,Q8N2Z9,Centromere protein S,3.691353979,3.691353979,,"Nucleus; Chromosome, centromere; Chromosome, centromere, kinetochore"
6124,BLOC1S1,P78537,Biogenesis of lysosome-related organelles complex 1 subunit 1,3.6916116905101903,3.225433952,4.15778942902038,"Mitochondrion intermembrane space; Mitochondrion matrix; Cytoplasm, cytosol; Lysosome membrane"
6125,AACS,Q86V21,Acetoacetyl-CoA synthetase,3.6918008337126915,3.75271336,3.6308883074253835,"Cytoplasm, cytosol"
6126,SLC7A1,P30825,High affinity cationic amino acid transporter 1,3.6919959692055655,1.782546095,5.601445843411131,Cell membrane
6127,CLCN7,P51798,H(+)/Cl(-) exchange transporter 7,3.6932768432646297,3.194852383,4.19170130352926,Lysosome membrane
6128,USE1,Q9NZ43,Vesicle transport protein USE1,3.6936133186514497,4.475443926,2.9117827113029,Endoplasmic reticulum membrane
6129,PPP1R8,Q12972,Nuclear inhibitor of protein phosphatase 1,3.6945756635,3.692262952,3.696888375,Nucleus; Nucleus speckle
6130,SNAPC3,Q92966,snRNA-activating protein complex subunit 3,3.694667855,3.694667855,,Nucleus
6131,DNAJC2,Q99543,DnaJ homolog subfamily C member 2,3.695153500974095,4.206055966,3.18425103594819,"Nucleus; Cytoplasm, cytosol"
6132,PDS5A,Q29RF7,Sister chromatid cohesion protein PDS5 homolog A,3.69521171821871,3.808736993,3.58168644343742,Nucleus
6133,PLPPR3,Q6T4P5,Phospholipid phosphatase-related protein type 3,3.695509356246311,3.093789092,4.2972296204926215,Membrane
6134,SNX11,Q9Y5W9,Sorting nexin-11,3.696862887651535,3.21486567,4.17886010530307,Membrane; Endosome
6135,STUM,Q69YW2,Protein stum homolog,3.6971871171986876,,3.6971871171986876,Membrane
6136,ZNF687,Q8N1G0,Zinc finger protein 687,3.697460537023855,4.499478125,2.89544294904771,Cytoplasm; Nucleus
6137,NF2,P35240,Merlin,3.697515478878443,3.337995528,4.057035429756885,"[Isoform 1]: Cell projection, filopodium membrane; Peripheral membrane protein; Cytoplasmic side; Cell projection, ruffle membrane; Peripheral membrane protein; Cytoplasmic side; Nucleus"
6138,CTNND1,O60716,Catenin delta-1,3.6978971036750448,3.445229555,3.95056465235009,"Cell junction, adherens junction; Cytoplasm; Nucleus; Cell membrane.;[Isoform 1A]: Nucleus.;[Isoform 2A]: Nucleus.;[Isoform 3A]: Nucleus"
6139,EXOSC5,Q9NQT4,Exosome complex component RRP46,3.6989536982124047,2.301304126,5.09660327042481,"Nucleus, nucleolus; Cytoplasm; Nucleus"
6140,TSEN15,Q8WW01,tRNA-splicing endonuclease subunit Sen15,3.6989681000122263,5.500892182,1.8970440180244525,"Nucleus; Nucleus, nucleolus"
6141,SEPTIN4,O43236,Septin-4,3.699730535994364,3.178255348,4.221205723988728,"Cytoplasm; Cell projection, cilium, flagellum; Cytoplasmic vesicle, secretory vesicle; Cell projection, axon; Cell projection, dendrite; Perikaryon; Synapse.;[Isoform ARTS]: Mitochondrion; Nucleus"
6142,FHOD1,Q9Y613,FH1/FH2 domain-containing protein 1,3.701126734,3.701126734,,"Cytoplasm; Cytoplasm, cytoskeleton; Cell projection, bleb"
6143,ADSS2,P30520,Adenylosuccinate synthetase isozyme 2,3.7028936972766404,3.997291419,3.40849597555328,Cytoplasm; Mitochondrion
6144,NR2C2AP,Q86WQ0,Nuclear receptor 2C2-associated protein,3.7044828662383065,4.966537044,2.4424286884766127,Nucleus
6145,HMGXB4,Q9UGU5,HMG domain-containing protein 4,3.7047790572747097,4.149473989,3.26008412554942,Nucleus
6146,GSPT2,Q8IYD1,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,3.705149777010885,4.247304755,3.16299479902177,Cytoplasm
6147,SAFB,Q15424,Scaffold attachment factor B1,3.70574496774446,4.135074628,3.27641530748892,Nucleus
6148,MFN2,O95140,Mitofusin-2,3.705978492596529,3.215456174,4.196500811193058,Mitochondrion outer membrane
6149,GTF3C3,Q9Y5Q9,General transcription factor 3C polypeptide 3,3.706685662565095,3.937483574,3.47588775113019,Nucleus
6150,SMN2,Q16637,Survival motor neuron protein,3.7068275394640553,4.830012452,2.58364262692811,"Nucleus, gem; Nucleus, Cajal body; Cytoplasm; Cytoplasmic granule; Perikaryon; Cell projection, neuron projection; Cell projection, axon; Cytoplasm, myofibril, sarcomere, Z line"
6151,KATNAL2,Q8IYT4,Katanin p60 ATPase-containing subunit A-like 2,3.7069872664709,,3.7069872664709,"Cytoplasm, cytoskeleton; Cytoplasm; Cytoplasm, cytoskeleton, spindle; Cytoplasm, cytoskeleton, spindle pole"
6152,KIF15,Q9NS87,Kinesin-like protein KIF15,3.707785550980021,5.082195527,2.3333755749600424,"Cytoplasm; Cytoplasm, cytoskeleton, spindle"
6153,BTG1,P62324,Protein BTG1,3.70789086026159,3.70789086026159,,
6154,UBE2D1,P51668,Ubiquitin-conjugating enzyme E2 D1,3.7080397656776034,4.136518562,3.279560969355207,Cytoplasm
6155,SNRNP200,O75643,U5 small nuclear ribonucleoprotein 200 kDa helicase,3.708433163895185,4.281379727,3.13548660079037,Nucleus
6156,STAT5A,P42229,Signal transducer and activator of transcription 5A,3.708478959,3.708478959,,Cytoplasm; Nucleus
6157,INPP1,P49441,Inositol polyphosphate 1-phosphatase,3.7108110218228045,4.005578657,3.4160433866456095,
6158,GRWD1,Q9BQ67,Glutamate-rich WD repeat-containing protein 1,3.71124462173316,3.586456987,3.83603225646632,"Nucleus, nucleolus; Nucleus; Chromosome"
6159,NUCB1,Q02818,Nucleobindin-1,3.7113685736191,4.199565049,3.2231720982381997,"Golgi apparatus, cis-Golgi network membrane; Cytoplasm; Secreted"
6160,UNC13B,O14795,Protein unc-13 homolog B,3.71144231409602,3.535817182,3.8870674461920403,Cytoplasm; Membrane; Cell membrane; Synapse
6161,PRKACA,P17612,cAMP-dependent protein kinase catalytic subunit alpha,3.71153929162949,3.80479097,3.61828761325898,"Cytoplasm; Cell membrane; Nucleus; Mitochondrion; Membrane.;[Isoform 2]: Cell projection, cilium, flagellum; Cytoplasmic vesicle, secretory vesicle, acrosome"
6162,HBZ,P02008,Hemoglobin subunit zeta,3.7121980903931995,,3.7121980903931995,
6163,RBM12,Q9NTZ6,RNA-binding protein 12,3.7122981971319495,4.054961107,3.3696352872639,Nucleus
6164,DMXL2,Q8TDJ6,DmX-like protein 2,3.712871141763599,3.458288865,3.9674534185271972,"Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Cytoplasmic vesicle, secretory vesicle, neuronal dense core vesicle"
6165,ARL5A,Q9Y689,ADP-ribosylation factor-like protein 5A,3.71344398132408,3.958961934,3.46792602864816,
6166,PDS5B,Q9NTI5,Sister chromatid cohesion protein PDS5 homolog B,3.7148987922036305,3.823636002,3.6061615824072604,Nucleus
6167,PTCD2,Q8WV60,"Pentatricopeptide repeat-containing protein 2, mitochondrial",3.7154872928306752,5.77091358,1.66006100566135,Mitochondrion
6168,TSPAN7,P41732,Tetraspanin-7,3.715737796826944,4.036702711,3.394772882653887,Membrane; Multi-pass membrane protein
6169,AP1M1,Q9BXS5,AP-1 complex subunit mu-1,3.716088633242805,3.569202188,3.86297507848561,"Golgi apparatus; Cytoplasmic vesicle, clathrin-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side"
6170,RBM45,Q8IUH3,RNA-binding protein 45,3.716694093897125,4.762978268,2.67040991979425,Cytoplasm; Nucleus
6171,RIN1,Q13671,Ras and Rab interactor 1,3.717992915988519,5.423944031,2.0120418009770376,"Cytoplasm; Membrane; Cytoplasm, cytoskeleton"
6172,TPT1,P13693,Translationally-controlled tumor protein,3.7185256526543475,3.887847316,3.549203989308695,Cytoplasm
6173,GALK2,Q01415,N-acetylgalactosamine kinase,3.71875474782264,4.457102502,2.98040699364528,
6174,CFAP418,Q96NL8,Cilia- and flagella-associated protein 418,3.719865905551359,4.033517866,3.406213945102718,Cytoplasm; Photoreceptor inner segment
6175,WIPF2,Q8TF74,WAS/WASL-interacting protein family member 2,3.72006076650608,3.906431707,3.53368982601216,"Cytoplasm, cytoskeleton"
6176,ADAMTS7,Q9UKP4,A disintegrin and metalloproteinase with thrombospondin motifs 7,3.720545672,3.720545672,,"Secreted, extracellular space, extracellular matrix"
6177,HYI,Q5T013,Putative hydroxypyruvate isomerase,3.7209797194916883,4.209834388,3.232125050983376,
6178,EMD,P50402,Emerin,3.7214875395481624,4.476725667,2.966249412096325,Nucleus inner membrane
6179,DOCK9,Q9BZ29,Dedicator of cytokinesis protein 9,3.72171113386932,3.198911451,4.24451081673864,Endomembrane system
6180,SMPD1,P17405,Sphingomyelin phosphodiesterase,3.721803543388631,2.981374827,4.462232259777262,"Lysosome; Lipid droplet; Secreted.;[Sphingomyelin phosphodiesterase, processed form]: Secreted, extracellular space"
6181,ZNF148,Q9UQR1,Zinc finger protein 148,3.7218649198081653,2.12300061862856,5.32072922098777,Nucleus
6182,PSMD10,O75832,26S proteasome non-ATPase regulatory subunit 10,3.7224467504475576,4.099196777,3.3456967238951147,Cytoplasm; Nucleus
6183,HNRNPA0,Q13151,Heterogeneous nuclear ribonucleoprotein A0,3.7226533359011924,4.255720237,3.189586434802385,Nucleus
6184,ZNF668,Q96K58,Zinc finger protein 668,3.723373472022635,2.578796534,4.86795041004527,Nucleus
6185,RAB9B,Q9NP90,Ras-related protein Rab-9B,3.7237145926701567,2.556760526,4.890668659340314,"Cell membrane; Cytoplasmic vesicle, phagosome; Cytoplasmic vesicle, phagosome membrane"
6186,ARL2,P36404,ADP-ribosylation factor-like protein 2,3.72546328999148,3.394289848,4.05663673198296,Mitochondrion intermembrane space
6187,EIF3K,Q9UBQ5,Eukaryotic translation initiation factor 3 subunit K,3.7257644439488997,3.5059487,3.9455801878978,Nucleus; Cytoplasm
6188,SLC35A4,L0R6Q1,SLC35A4 upstream open reading frame protein,3.725804514795305,4.363766814,3.08784221559061,Membrane
6189,STARD3,Q14849,StAR-related lipid transfer protein 3,3.726081407262475,3.596111788,3.85605102652495,Late endosome membrane
6190,PPME1,Q9Y570,Protein phosphatase methylesterase 1,3.72626848492613,3.881920011,3.57061695885226,
6191,EVL,Q9UI08,Ena/VASP-like protein,3.72630193334009,2.981363654,4.47124021268018,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, stress fiber; Cell projection, lamellipodium"
6192,GSDME,O60443,Gasdermin-E,3.7265610068057597,4.772993161,2.68012885261152,"[Gasdermin-E, N-terminal]: Cell membrane.;[Gasdermin-E]: Cytoplasm, cytosol"
6193,EMC6,Q9BV81,ER membrane protein complex subunit 6,3.7275972019738757,4.984806354,2.4703880499477515,Endoplasmic reticulum membrane
6194,PIP5K1A,Q99755,Phosphatidylinositol 4-phosphate 5-kinase type-1 alpha,3.72762519985894,3.642348029,3.81290237071788,"Cell membrane; Cytoplasm; Nucleus; Nucleus speckle; Cell projection, ruffle; Cell projection, lamellipodium"
6195,PHF6,Q8IWS0,PHD finger protein 6,3.729025164459575,4.028820163,3.42923016591915,"Nucleus; Nucleus, nucleolus; Chromosome, centromere, kinetochore"
6196,FASTKD5,Q7L8L6,"FAST kinase domain-containing protein 5, mitochondrial",3.7290466118055274,2.767404065,4.690689158611055,"Mitochondrion matrix, mitochondrion nucleoid"
6197,VPS33B,Q9H267,Vacuolar protein sorting-associated protein 33B,3.731396017133765,3.616452154,3.84633988026753,"Late endosome membrane; Cytoplasmic vesicle, clathrin-coated vesicle; Recycling endosome"
6198,FGFBP3,Q8TAT2,Fibroblast growth factor-binding protein 3,3.731470511559884,4.530736025,2.932204998119768,Secreted
6199,APIP,Q96GX9,Methylthioribulose-1-phosphate dehydratase,3.7320010222653117,4.926184053,2.537817991530624,Cytoplasm
6200,INTS6L,Q5JSJ4,Integrator complex subunit 6-like,3.732392821,3.732392821,,
6201,METAP1,P53582,Methionine aminopeptidase 1,3.73278137695858,3.44472114,4.02084161391716,Cytoplasm
6202,ZNF737,O75373,Zinc finger protein 737,3.732813758,3.732813758,,Nucleus
6203,PEF1,Q9UBV8,Peflin,3.7330336085894666,3.712648601,3.7534186161789336,"Cytoplasm; Endoplasmic reticulum; Membrane; Cytoplasmic vesicle, COPII-coated vesicle membrane"
6204,NOL6,Q9H6R4,Nucleolar protein 6,3.733485146832505,5.367246827,2.09972346666501,"Nucleus, nucleolus; Chromosome"
6205,ERCC8,Q13216,DNA excision repair protein ERCC-8,3.7338205261654,3.697889506,3.7697515463308,Nucleus; Nucleus matrix
6206,RAB22A,Q9UL26,Ras-related protein Rab-22A,3.735329638903642,3.598634634,3.8720246438072845,"Endosome membrane; Cell membrane; Early endosome; Late endosome; Cell projection, ruffle; Cytoplasmic vesicle; Cytoplasmic vesicle, phagosome; Cytoplasmic vesicle, phagosome membrane"
6207,RELL1,Q8IUW5,RELT-like protein 1,3.7370509381500234,5.027905104,2.4461967723000466,Cell membrane
6208,DIP2A,Q14689,Disco-interacting protein 2 homolog A,3.737314088198807,4.047676202,3.426951974397614,"Cell membrane; Mitochondrion; Cell projection, dendritic spine"
6209,SH3PXD2B,A1X283,SH3 and PX domain-containing protein 2B,3.737520599581928,3.414518682,4.0605225171638555,"Cytoplasm; Cell projection, podosome"
6210,VIPAS39,Q9H9C1,Spermatogenesis-defective protein 39 homolog,3.737798284643749,3.519576385,3.9560201842874987,Cytoplasm; Cytoplasmic vesicle; Early endosome; Recycling endosome; Late endosome
6211,ATP6V1B2,P21281,"V-type proton ATPase subunit B, brain isoform",3.739059810896311,3.725611989,3.752507632792623,"Apical cell membrane; Melanosome; Cytoplasm; Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane; Cytoplasmic vesicle, clathrin-coated vesicle membrane"
6212,ACOX1,Q15067,Peroxisomal acyl-coenzyme A oxidase 1,3.740344517047057,3.732781111,3.7479079230941146,Peroxisome
6213,NT5DC1,Q5TFE4,5'-nucleotidase domain-containing protein 1,3.7406222001129,4.082505203,3.3987391972258,
6214,NCAN,O14594,Neurocan core protein,3.7416991530377697,5.014753115,2.468645191075539,Secreted
6215,CEBPZ,Q03701,CCAAT/enhancer-binding protein zeta,3.7420102657037297,4.038953466,3.44506706540746,Nucleus
6216,PRUNE1,Q86TP1,Exopolyphosphatase PRUNE1,3.7427837511086217,3.547071891,3.9384956112172436,"Cytoplasm; Nucleus; Cell junction, focal adhesion"
6217,PFKFB2,O60825,"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2",3.74390013013339,1.328313121,6.15948713926678,
6218,LMOD1,P29536,Leiomodin-1,3.744129327,3.744129327,,"Cytoplasm, myofibril, sarcomere; Cytoplasm, cytoskeleton"
6219,SMU1,Q2TAY7,WD40 repeat-containing protein SMU1,3.7442135057329198,3.568545151,3.91988186046584,Cytoplasm; Nucleus; Nucleus speckle
6220,PRKAB2,O43741,5'-AMP-activated protein kinase subunit beta-2,3.744276167163695,2.547360683,4.94119165132739,
6221,KATNB1,Q9BVA0,Katanin p80 WD40 repeat-containing subunit B1,3.744618153497695,3.621347378,3.86788892899539,"Cytoplasm; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, spindle pole; Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, spindle"
6222,SLFN5,Q08AF3,Schlafen family member 5,3.744875518054939,2.845308484,4.6444425521098776,
6223,RAB9A,P51151,Ras-related protein Rab-9A,3.745318205451505,3.485192515,4.00544389590301,"Cell membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Late endosome; Cytoplasmic vesicle, phagosome membrane; Cytoplasmic vesicle, phagosome; Cytoplasmic vesicle membrane; Melanosome"
6224,RAB5IF,Q9BUV8,Respirasome Complex Assembly Factor 1,3.7455319407303147,4.579285777,2.91177810446063,Endoplasmic reticulum membrane; Mitochondrion inner membrane
6225,TRAPPC2,P0DI81,Trafficking protein particle complex subunit 2,3.7456513969002057,3.178250927,4.313051866800411,"Cytoplasm, perinuclear region; Endoplasmic reticulum-Golgi intermediate compartment; Nucleus; Cytoplasm"
6226,MBD2,Q9UBB5,Methyl-CpG-binding domain protein 2,3.74591618068821,3.779059745,3.71277261637642,Nucleus; Chromosome
6227,RAB4B,P61018,Ras-related protein Rab-4B,3.746851015918225,3.301862336,4.19183969583645,Cell membrane
6228,UAP1,Q16222,UDP-N-acetylhexosamine pyrophosphorylase,3.747011418447915,2.40975284,5.084269996895831,Cytoplasm
6229,AKR1C1,Q04828,Aldo-keto reductase family 1 member C1,3.7475936306725703,4.189225374,3.30596188734514,"Cytoplasm, cytosol"
6230,KCNB2,Q92953,Potassium voltage-gated channel subfamily B member 2,3.74763599609027,3.754035356,3.74123663618054,"Cell membrane; Perikaryon; Cell projection, dendrite"
