rank,gene,UniProtID,pDesc,t12,mneuron,cneuron,subLoc
4719,WLS,Q5T9L3,Protein wntless homolog,2.765484445,2.765484445,,Golgi apparatus membrane; Cytoplasmic vesicle membrane; Cell membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Early endosome membrane
4720,CLN3,Q13286,Battenin,2.7656009019203927,1.96716618,3.564035623840785,"Lysosome membrane; Late endosome; Lysosome; Golgi apparatus; Golgi apparatus membrane; Golgi apparatus, Golgi stack; Golgi apparatus, trans-Golgi network; Cell membrane; Recycling endosome; Membrane raft; Membrane, caveola; Early endosome membrane; Synapse, synaptosome; Late endosome membrane; Cytoplasmic vesicle, autophagosome"
4721,RIOX2,Q8IUF8,Ribosomal oxygenase 2,2.76573817622173,3.30694328,2.2245330724434598,"Nucleus; Nucleus, nucleolus"
4722,DDX41,Q9UJV9,Probable ATP-dependent RNA helicase DDX41,2.765847459888521,3.048839587,2.482855332777042,Nucleus
4723,PEA15,Q15121,Astrocytic phosphoprotein PEA-15,2.765967366239789,2.919997122,2.611937610479578,Cytoplasm
4724,SPCS2,Q15005,Signal peptidase complex subunit 2,2.7666553371829785,3.20553398,2.327776694365957,Endoplasmic reticulum membrane
4725,PDZD8,Q8NEN9,PDZ domain-containing protein 8,2.7669742580188625,3.584274851,1.9496736650377249,Endoplasmic reticulum membrane
4726,GGT7,Q9UJ14,Glutathione hydrolase 7,2.768157912492426,2.955148912,2.581166912984852,Membrane
4727,TSEN54,Q7Z6J9,tRNA-splicing endonuclease subunit Sen54,2.7685283432106274,4.467517061,1.069539625421255,"Nucleus; Nucleus, nucleolus"
4728,MFSD4B,Q5TF39,Sodium-dependent glucose transporter 1,2.76921742433521,3.639262879,1.89917196967042,Apical cell membrane
4729,FASTKD5,Q7L8L6,"FAST kinase domain-containing protein 5, mitochondrial",2.7694379201365136,2.767404065,2.7714717752730276,"Mitochondrion matrix, mitochondrion nucleoid"
4730,PHYHIPL,Q96FC7,Phytanoyl-CoA hydroxylase-interacting protein-like,2.7702352598841404,3.32642041,2.2140501097682805,cytoplasm
4731,TRMT10A,Q8TBZ6,tRNA methyltransferase 10 homolog A,2.770588462,2.770588462,,"Nucleus; Nucleus, nucleolus"
4732,STAT6,P42226,Signal transducer and activator of transcription 6,2.7713758808745657,2.677718875,2.8650328867491313,Cytoplasm; Nucleus
4733,PLPPR2,Q96GM1,Phospholipid phosphatase-related protein type 2,2.771737425374244,4.203165873,1.3403089777484891,Membrane
4734,SIPA1L2,Q9P2F8,Signal-induced proliferation-associated 1-like protein 2,2.771874890965771,3.55701742,1.9867323619315413,cytoplasm
4735,FASTKD1,Q53R41,"FAST kinase domain-containing protein 1, mitochondrial",2.7723010302659623,4.228558806,1.3160432545319247,Mitochondrion
4736,GPR137C,Q8N3F9,Integral membrane protein GPR137C (Transmembrane 7 superfamily member 1-like 2 protein),2.772391347523155,,2.772391347523155,Lysosome membrane
4737,RGS7,P49802,Regulator of G-protein signaling 7,2.7727609462418767,3.126274924,2.4192469684837534,"Cytoplasm, cytosol; Cytoplasm; Cell membrane; Membrane"
4738,HSD3B7,Q9H2F3,3 beta-hydroxysteroid dehydrogenase type 7,2.773809385,2.773809385,,Endoplasmic reticulum membrane; Multi-pass membrane protein
4739,SLC16A2,P36021,Monocarboxylate transporter 8,2.774246404259512,2.026600358,3.5218924505190237,Cell membrane; Apical cell membrane
4740,METTL15,A6NJ78,12S rRNA N4-methylcytidine (m4C) methyltransferase,2.7750766296576588,3.345035563,2.2051176963153174,Mitochondrion matrix
4741,ZBTB5,O15062,Zinc finger and BTB domain-containing protein 5,2.7751104962343023,2.7469879440488447,2.80323304841976,Nucleus
4742,WDR46,O15213,WD repeat-containing protein 46,2.7752561454641125,3.989760864,1.5607514269282248,"Nucleus, nucleolus"
4743,N6AMT1,Q9Y5N5,Methyltransferase N6AMT1,2.775343607827317,3.464737055,2.0859501606546336,Nucleus
4744,CHN2,P52757,Beta-chimaerin,2.775667612552297,2.644833578,2.9065016471045944,Membrane
4745,CYRIA,Q9H0Q0,CYFIP-related Rac1 interactor A,2.776631864101348,3.867692029,1.6855716992026961,Membrane
4746,VTI1B,Q9UEU0,Vesicle transport through interaction with t-SNAREs homolog 1B,2.7766812113169133,2.870489212,2.682873210633826,Early endosome membrane; Late endosome membrane; Lysosome membrane; Cytoplasmic granule; Recycling endosome membrane
4747,COL18A1,P39060,Collagen alpha-1(XVIII) chain,2.7768002979360586,3.157109984,2.396490611872117,"Secreted, extracellular space, extracellular matrix; Secreted, extracellular space, extracellular matrix, basement membrane.;[Non-collagenous domain 1]: Secreted, extracellular space, extracellular matrix, basement membrane; Secreted.;[Endostatin]: Secreted; Secreted, extracellular space, extracellular matrix, basement membrane"
4748,RGPD3,A6NKT7,RanBP2-like and GRIP domain-containing protein 3,2.7768720780923077,2.9473404,2.606403756184615,cytoplasm; nuclear pore
4749,VPS13B,Q7Z7G8,Intermembrane lipid transfer protein VPS13B,2.7771668544227284,2.346019585,3.2083141238454567,"Recycling endosome membrane; Cytoplasmic vesicle, secretory vesicle, acrosome membrane; Golgi apparatus, cis-Golgi network membrane; Endoplasmic reticulum-Golgi intermediate compartment membrane; Golgi apparatus, trans-Golgi network membrane; Early endosome membrane; Lysosome membrane"
4750,MARCHF5,Q9NX47,E3 ubiquitin-protein ligase MARCHF5,2.777928687225163,2.73033302,2.8255243544503266,Mitochondrion outer membrane; Endoplasmic reticulum membrane
4751,GID8,Q9NWU2,Glucose-induced degradation protein 8 homolog,2.777995451888073,2.859972859,2.696018044776146,Cytoplasm; Nucleus
4752,FAM171A1,Q5VUB5,Protein FAM171A1,2.7781481819549283,2.722403895,2.8338924689098564,Cell membrane
4753,SFN,P31947,14-3-3 protein sigma,2.778367189609807,,2.778367189609807,
4754,UBE2K,P61086,Ubiquitin-conjugating enzyme E2 K,2.778694091016552,3.028610427,2.528777755033104,Cytoplasm
4755,STAT5B,P51692,Signal transducer and activator of transcription 5B,2.779586745128061,4.48874787,1.0704256202561222,Cytoplasm; Nucleus
4756,FXR2,P51116,RNA-binding protein FXR2,2.779694139330603,3.097652854,2.461735424661206,"Cytoplasm, Cytoplasmic ribonucleoprotein granule; Cytoplasm; Postsynapse"
4757,PPIP5K2,O43314,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 2,2.77974707234807,3.001405825,2.5580883196961404,"Cytoplasm, cytosol"
4758,ANO8,Q9HCE9,Anoctamin-8,2.779852418263098,2.952931241,2.606773595526196,Cell membrane
4759,CARMIL2,Q6F5E8,"Capping protein, Arp2/3 and myosin-I linker protein 2",2.780105575030109,2.908523496,2.6516876540602183,"[Isoform 2]: Cytoplasm; Cytoplasm, cytoskeleton; Cell membrane; Cell projection, lamellipodium; Cell projection, ruffle"
4760,RUFY2,Q8WXA3,RUN and FYVE domain-containing protein 2,2.782314477279802,2.809634295,2.7549946595596038,Nucleus
4761,COPG1,Q9Y678,Coatomer subunit gamma-1,2.7826494219092277,2.94371622,2.621582623818455,"Cytoplasm; Golgi apparatus membrane; Cytoplasmic vesicle, COPI-coated vesicle membrane"
4762,CUL4B,Q13620,Cullin-4B,2.7828548390398433,3.389468969,2.176240709079686,Cytoplasm; Nucleus
4763,PRKCI,P41743,Protein kinase C iota type,2.7829442730228657,2.920490704,2.6453978420457314,Cytoplasm; Membrane; Endosome; Nucleus
4764,CNR1,P21554,Cannabinoid receptor 1,2.782995165540618,2.143339286,3.422651045081237,"Cell membrane; Membrane raft; Mitochondrion outer membrane; Cell projection, axon; Presynapse"
4765,WDR24,Q96S15,GATOR complex protein WDR24,2.78337112838147,3.08416148,2.48258077676294,Lysosome membrane
4766,SMG5,Q9UPR3,Nonsense-mediated mRNA decay factor SMG5,2.7837332186995014,3.593365716,1.9741007213990025,Cytoplasm; Nucleus
4767,APH1A,Q96BI3,Gamma-secretase subunit APH-1A,2.7841372038224903,4.148309378,1.4199650296449804,"Endoplasmic reticulum membrane; Golgi apparatus, Golgi stack membrane"
4768,HYDIN,Q4G0P3,Hydrocephalus-inducing protein homolog,2.78516190997174,2.78516190997174,,"Cell projection, cilium; Cytoplasm, cytoskeleton, cilium axoneme"
4769,ZC3H4,Q9UPT8,Zinc finger CCCH domain-containing protein 4,2.7859201999270797,3.303794539,2.2680458608541594,Chromosome
4770,UHRF1,Q96T88,E3 ubiquitin-protein ligase UHRF1,2.7862601090271024,3.877648825,1.6948713930542052,Nucleus
4771,DGKQ,P52824,Diacylglycerol kinase theta,2.7864873564853223,3.270254984,2.302719728970645,"Cytoplasm; Cytoplasm, cytosol; Cell membrane; Synapse; Cytoplasm, cytoskeleton; Nucleus; Nucleus speckle; Nucleus matrix"
4772,CDC42,P60953,Cell division control protein 42 homolog,2.786982722889145,2.764025771,2.8099396747782897,"Cell membrane; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, spindle; Midbody; Cell projection, dendrite"
4773,GFOD1,Q9NXC2,Glucose-fructose oxidoreductase domain-containing protein 1,2.7871958993554005,2.952959272,2.621432526710801,Secreted
4774,GRM7,Q14831,Metabotropic glutamate receptor 7 (mGluR7),2.7873889427266647,,2.7873889427266647,Cell membrane
4775,TOLLIP,Q9H0E2,Toll-interacting protein,2.78754074193668,2.704122157,2.8709593268733604,Cytoplasm; Endosome; Early endosome
4776,RCAN3,Q9UKA8,Calcipressin-3,2.7877584853341073,4.32336125,1.2521557206682152,cytoplasm; cytosol; nucleus
4777,ZKSCAN2,Q63HK3,Zinc finger protein with KRAB and SCAN domains 2,2.788033483,2.788033483,,Nucleus
4778,ST3GAL6,Q9Y274,"Type 2 lactosamine alpha-2,3-sialyltransferase",2.788339295,2.788339295,,Golgi apparatus membrane
4779,AP4S1,Q9Y587,AP-4 complex subunit sigma-1,2.7883958686866586,3.177956308,2.398835429373317,"Golgi apparatus, trans-Golgi network membrane"
4780,EIF3I,Q13347,Eukaryotic translation initiation factor 3 subunit I,2.789377146715916,2.865305095,2.7134491984318316,Cytoplasm
4781,PACS1,Q6VY07,Phosphofurin acidic cluster sorting protein 1,2.7895487346138914,2.868187743,2.7109097262277833,"Golgi apparatus, trans-Golgi network"
4782,YWHAH,Q04917,14-3-3 protein eta,2.7915648456746665,2.933757538,2.6493721533493324,cerebellar granule cell to Purkinje cell synapse; cytoplasm; cytosol; extracellular exosome; intercalated disc; plasma membrane; presynapse
4783,CUL1,Q13616,Cullin-1,2.7916687371982443,3.313486212,2.269851262396489,cullin-RING ubiquitin ligase complex; cytoplasm; cytosol; nucleoplasm; nucleus; Parkin-FBXW7-Cul1 ubiquitin ligase complex; plasma membrane; SCF ubiquitin ligase complex
4784,NFU1,Q9UMS0,"NFU1 iron-sulfur cluster scaffold homolog, mitochondrial",2.791686156537296,3.172342814,2.411029499074592,"Mitochondrion; Cytoplasm, cytosol"
4785,RHOU,Q7L0Q8,Rho-related GTP-binding protein RhoU,2.7921840323220053,3.943952508,1.64041555664401,"Cell membrane; Golgi apparatus membrane; Cell junction, focal adhesion; Cell projection, podosome"
4786,ARHGEF7,Q14155,Rho guanine nucleotide exchange factor 7,2.7928603337768583,2.883836462,2.7018842055537164,"Cell junction, focal adhesion; Cell projection, ruffle; Cytoplasm, cell cortex; Cell projection, lamellipodium"
4787,MGAT2,Q10469,"Alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",2.7950559479578723,3.884505319,1.7056065769157442,Golgi apparatus membrane
4788,TMEM47,Q9BQJ4,Transmembrane protein 47,2.795406879,2.795406879,,"Membrane; Cell junction, adherens junction"
4789,ABCB6,Q9NP58,ATP-binding cassette sub-family B member 6,2.7958986507088373,3.541706805,2.050090496417675,"Cell membrane; Mitochondrion outer membrane; Endoplasmic reticulum membrane; Golgi apparatus membrane; Endosome membrane; Lysosome membrane; Late endosome membrane; Early endosome membrane; Secreted, extracellular exosome; Mitochondrion; Endosome, multivesicular body membrane; Melanosome membrane"
4790,AACS,Q86V21,Acetoacetyl-CoA synthetase,2.796037261814767,3.75271336,1.839361163629534,"Cytoplasm, cytosol"
4791,ELAVL2,Q12926,ELAV-like protein 2,2.796411573091056,3.440049793,2.152773353182112,ribonucleoprotein complex
4792,AKAP5,P24588,A-kinase anchor protein 5,2.79652662315865,2.414451559,3.1786016873173,Postsynaptic recycling endosome membrane
4793,GIT1,Q9Y2X7,ARF GTPase-activating protein GIT1,2.7966650648538076,3.108100382,2.4852297477076157,"Cytoplasm; Synapse; Presynapse; Postsynapse; Postsynaptic density; Cell junction, focal adhesion; Cell projection, lamellipodium; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton, spindle pole"
4794,UTP18,Q9Y5J1,U3 small nucleolar RNA-associated protein 18 homolog,2.7982955647060828,3.546962647,2.0496284824121656,"Nucleus, nucleolus"
4795,FARP2,O94887,"FERM, ARHGEF and pleckstrin domain-containing protein 2",2.798631556132038,2.580758334,3.016504778264076,cytoplasm; cytoskeleton; cytosol
4796,SLC32A1,Q9H598,Vesicular inhibitory amino acid transporter,2.79865309719305,,2.79865309719305,Cytoplasmic vesicle membrane; Presynapse
4797,FSD1L,Q9BXM9,FSD1-like protein,2.799412793076846,2.914351465,2.6844741211536918,Golgi apparatus;Plasma membrane;Vesicles
4798,PRMT7,Q9NVM4,Protein arginine N-methyltransferase 7,2.7996214418737964,2.867882105,2.731360778747593,"Cytoplasm, cytosol; Nucleus"
4799,ZFP91,Q96JP5,E3 ubiquitin-protein ligase ZFP91,2.8001567797426232,3.836247618,1.7640659414852466,Nucleus
4800,MINDY1,Q8N5J2,Ubiquitin carboxyl-terminal hydrolase MINDY-1,2.8005192480122485,2.638801589,2.9622369070244967,nuclear body; nucleoplasm
4801,CLTA,P09496,Clathrin light chain A,2.800712887983572,2.559531603,3.041894172967144,"Cytoplasmic vesicle membrane; Peripheral membrane protein; Cytoplasmic side; Membrane, coated pit; Peripheral membrane protein; Cytoplasmic side; Cytoplasm, cytoskeleton, spindle"
4802,PAK1,Q13153,Serine/threonine-protein kinase PAK 1,2.800857336614239,3.045524768,2.5561899052284778,"Cytoplasm; Cell junction, focal adhesion; Cell projection, lamellipodium; Cell membrane; Cell projection, ruffle membrane; Cell projection, invadopodium; Nucleus, nucleoplasm; Chromosome; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
4803,SH3KBP1,Q96B97,SH3 domain-containing kinase-binding protein 1,2.8011100746612128,3.495890901,2.106329248322425,"Cytoplasm; Cytoplasm, cytoskeleton; Cytoplasmic vesicle membrane; Peripheral membrane protein; Synapse, synaptosome; Cell junction, focal adhesion"
4804,UBA52,P62987,Ubiquitin-ribosomal protein eL40 fusion protein (CEP52) (Ubiquitin A-52 residue ribosomal protein fusion product 1) [Cleaved into: Ubiquitin; Large ribosomal subunit protein eL40 (60S ribosomal protein L40)],2.801227648594575,,2.801227648594575,[Ubiquitin]: Cytoplasm; Nucleus.;[Large ribosomal subunit protein eL40]: Cytoplasm
4805,ROMO1,P60602,Reactive oxygen species modulator 1,2.80130201414486,3.535578045,2.067025983289721,Mitochondrion inner membrane
4806,TMEM179B,Q7Z7N9,Transmembrane protein 179B,2.8019942001541027,2.599179178,3.004809222308205,Membrane
4807,POU2F2,P09086,"POU domain, class 2, transcription factor 2 (Lymphoid-restricted immunoglobulin octamer-binding protein NF-A2) (Octamer-binding protein 2) (Oct-2) (Octamer-binding transcription factor 2) (OTF-2)",2.80205899676757,,2.80205899676757,Cytoplasm; Nucleus
4808,CNTN1,Q12860,Contactin-1,2.802226382982329,2.668329556,2.936123209964658,"[Isoform 1]: Cell membrane; Lipid-anchor, GPI-anchor; Extracellular side.;[Isoform 2]: Cell membrane; Lipid-anchor, GPI-anchor; Extracellular side"
4809,AHCYL2,Q96HN2,Adenosylhomocysteinase 3,2.802362063613683,2.995286966,2.609437161227365,Cytoplasm; Microsome
4810,B4GALT7,Q9UBV7,"Beta-1,4-galactosyltransferase 7",2.8024162172362352,4.200009381,1.40482305347247,"Golgi apparatus, Golgi stack membrane; Single-pass type II membrane protein"
4811,KCNC1,P48547,Potassium voltage-gated channel subfamily C member 1,2.802563921882704,3.379642383,2.225485460765408,"Cell membrane; Cell projection, axon; Presynaptic cell membrane"
4812,RABEP1,Q15276,Rab GTPase-binding effector protein 1,2.8027566433472857,3.078805658,2.5267076286945716,Cytoplasm; Early endosome; Recycling endosome; Cytoplasmic vesicle
4813,EIF6,P56537,Eukaryotic translation initiation factor 6,2.8031675894087336,2.939290411,2.6670447678174676,"Cytoplasm; Nucleus, nucleolus"
4814,LIMK1,P53667,LIM domain kinase 1,2.8033997002710738,3.36227746,2.2445219405421475,"Cytoplasm; Nucleus; Cytoplasm, cytoskeleton; Cell projection, lamellipodium"
4815,BST1,Q10588,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 2,2.803480179,2.803480179,,"Cell membrane; Lipid-anchor, GPI-anchor"
4816,SLC11A2,P49281,Natural resistance-associated macrophage protein 2,2.8036918865562876,2.518681247,3.0887025261125753,"[Isoform 1]: Early endosome membrane; Apical cell membrane.;[Isoform 2]: Late endosome membrane; Lysosome membrane; Apical cell membrane; Cell membrane; Extracellular vesicle membrane.;Mitochondrion outer membrane; Golgi apparatus, trans-Golgi network membrane; Recycling endosome membrane"
4817,CHSY1,Q86X52,Chondroitin sulfate synthase 1,2.803693959633486,4.136930741,1.4704571782669724,"Golgi apparatus, Golgi stack membrane; Secreted"
4818,UBR1,Q8IWV7,E3 ubiquitin-protein ligase UBR1,2.8048120902667444,3.152840018,2.4567841625334883,"Cytoplasm, cytosol"
4819,ZNFX1,Q9P2E3,NFX1-type zinc finger-containing protein 1,2.80490478387891,3.194170956,2.41563861175782,"Mitochondrion outer membrane; Cytoplasm, Stress granule"
4820,FANCF,Q9NPI8,Fanconi anemia group F protein,2.805124886,2.805124886,,Nucleus
4821,METTL21A,Q8WXB1,Protein N-lysine methyltransferase METTL21A,2.8051824387904625,3.892143052,1.718221825580925,Cytoplasm
4822,LPAR2,Q9HBW0,Lysophosphatidic acid receptor 2,2.805734160966904,3.04596888,2.5654994419338077,Cell surface; Cell membrane
4823,AMER2,Q8N7J2,APC membrane recruitment protein 2,2.8057753347231733,3.180807898,2.4307427714463468,Cell membrane
4824,OGA,O60502,Protein O-GlcNAcase,2.805923474878477,3.158511654,2.4533352957569545,[Isoform 3]: Nucleus.;[Isoform 1]: Cytoplasm
4825,EPHB6,O15197,Ephrin type-B receptor 6,2.806063824,2.806063824,,Membrane; Single-pass type I membrane protein.;[Isoform 3]: Secreted
4826,RPAP1,Q9BWH6,RNA polymerase II-associated protein 1,2.8060993812321193,3.1522199,2.459978862464239,Nucleus
4827,TMX4,Q9H1E5,Thioredoxin-related transmembrane protein 4,2.8063874698771727,3.140819031048125,2.47195590870622,Nucleus inner membrane
4828,CTNND2,Q9UQB3,Catenin delta-2,2.806816858831174,3.252761394,2.360872323662348,"Nucleus; Cell junction, adherens junction; Cell projection, dendrite; Perikaryon"
4829,SPAST,Q9UBP0,Spastin,2.8075556635341883,3.035696069,2.5794152580683765,"Membrane; Endoplasmic reticulum; Midbody; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Cytoplasm, cytoskeleton; Cytoplasm, perinuclear region; Nucleus; Cytoplasm, cytoskeleton, spindle; Cytoplasm; Cell projection, axon.;[Isoform 1]: Endoplasmic reticulum membrane; Nucleus membrane; Lipid droplet; Cytoplasm, cytoskeleton; Endosome.;[Isoform 3]: Cytoplasm; Endosome; Nucleus membrane; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome"
4830,PPP2R3B,Q9Y5P8,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit beta,2.807879427,2.807879427,,Nucleus
4831,ACSL3,O95573,Fatty acid CoA ligase Acsl3,2.809627997657309,2.890970914,2.728285081314618,Mitochondrion outer membrane; Peroxisome membrane; Microsome membrane; Endoplasmic reticulum membrane
4832,NEU2,Q9Y3R4,Sialidase-2,2.81045669591168,3.177910991,2.44300240082336,"Cytoplasm, cytosol"
4833,HEATR6,Q6AI08,HEAT repeat-containing protein 6,2.810634204400416,3.45523886,2.1660295488008323,Mitochondria
4834,GLT1D1,Q96MS3,Glycosyltransferase 1 domain-containing protein 1,2.810665465,2.810665465,,Secreted
4835,CENPF,P49454,Centromere protein F,2.810797024244833,2.682013057029005,2.93958099146066,"Cytoplasm, perinuclear region; Nucleus matrix; Chromosome, centromere, kinetochore; Cytoplasm, cytoskeleton, spindle"
4836,MT1F,P04733,Metallothionein-1F,2.8108683767638127,,2.8108683767638127,cytoplasm; nucleus
4837,MTMR8,Q96EF0,Myotubularin-related protein 8,2.810965489100675,3.845377418,1.77655356020135,Nucleus envelope
4838,SULF2,Q8IWU5,Extracellular sulfatase Sulf-2,2.811107292501668,4.277927235,1.344287350003336,"Endoplasmic reticulum; Golgi apparatus, Golgi stack; Cell surface.;[Extracellular sulfatase Sulf-2 secreted form]: Secreted"
4839,DCX,O43602,Neuronal migration protein doublecortin,2.8117355690106827,2.589176066,3.0342950720213655,"Cytoplasm; Cell projection, neuron projection"
4840,CBFB,Q13951,Core-binding factor subunit beta,2.8122284822508545,3.2527869,2.371670064501709,Nucleus
4841,SLC27A1,Q6PCB7,Long-chain fatty acid transport protein 1,2.8127911100169576,3.920482634,1.705099586033915,Cell membrane; Endomembrane system; Cytoplasm
4842,DYNLT3,P51808,Dynein light chain Tctex-type 3,2.8129895962987472,2.724511941,2.901467251597495,"Nucleus; Cytoplasm, cytoskeleton; Chromosome, centromere, kinetochore"
4843,PHKA1,P46020,"Phosphorylase b kinase regulatory subunit alpha, skeletal muscle isoform",2.813588761193154,4.134837987,1.4923395353863076,Cell membrane
4844,OSBPL7,Q9BZF2,Oxysterol-binding protein-related protein 7 (ORP-7) (OSBP-related protein 7),2.8140596800680076,,2.8140596800680076,"Cytoplasm, cytosol; Endoplasmic reticulum membrane; Cell membrane"
4845,TYSND1,Q2T9J0,Peroxisomal leader peptide-processing protease,2.814292713,2.814292713,,Peroxisome
4846,CAPN15,O75808,Calpain-15,2.81514332,2.81514332,,cytoplasm
4847,GFOD2,Q3B7J2,Glucose-fructose oxidoreductase domain-containing protein 2,2.815169227353135,3.539795161,2.0905432937062702,"Secreted, extracellular space, extracellular matrix"
4848,TXLNG,Q9NUQ3,Gamma-taxilin,2.8155747932293114,3.384499988,2.2466495984586223,"Nucleus membrane; Cytoplasm, cytosol"
4849,GTPBP2,Q9BX10,GTP-binding protein 2,2.81562127392034,1.255692485,4.37555006284068,extracellular region; platelet alpha granule lumen
4850,CCDC178,Q5BJE1,Coiled-coil domain-containing protein 178,2.815872003749455,,2.815872003749455,ciliary basal body
4851,STK33,Q9BYT3,Serine/threonine-protein kinase 33,2.816774329925824,2.775927181,2.8576214788516476,"Cytoplasm, perinuclear region"
4852,LYSMD3,Q7Z3D4,LysM and putative peptidoglycan-binding domain-containing protein 3,2.817041134,2.817041134,,Cell membrane; Golgi apparatus
4853,TAOK1,Q7L7X3,Serine/threonine-protein kinase TAO1,2.81726278533026,2.516760425,3.117765145660519,Cytoplasm
4854,ATP6V1H,Q9UI12,V-type proton ATPase subunit H,2.8181314057424975,3.007555953,2.6287068584849957,"Cytoplasmic vesicle, clathrin-coated vesicle membrane"
4855,GPT2,Q8TD30,Alanine aminotransferase 2,2.8187892891475097,4.153226635,1.4843519432950194,mitochondrial matrix
4856,PRORP,O15091,Mitochondrial ribonuclease P catalytic subunit,2.819530336730205,3.226272375,2.41278829846041,Mitochondrion
4857,FGGY,Q96C11,FGGY carbohydrate kinase domain-containing protein,2.81973549,2.81973549,,cytoplasm
4858,MIEF1,Q9NQG6,Mitochondrial dynamics protein MID51,2.8198362049338064,3.322275316,2.317397093867613,Mitochondrion outer membrane
4859,ASIC2,Q16515,Acid-sensing ion channel 2,2.8199890644983503,,2.8199890644983503,Cell membrane
4860,NR3C1,P04150,Glucocorticoid receptor,2.820987662,2.820987662,,"[Isoform Alpha]: Cytoplasm; Nucleus; Mitochondrion; Cytoplasm, cytoskeleton, spindle; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome.;[Isoform Beta]: Nucleus; Cytoplasm.;[Isoform Alpha-B]: Nucleus; Cytoplasm"
4861,S100A13,Q99584,Protein S100-A13,2.821089667291357,1.557509006,4.084670328582714,Cytoplasm; Secreted
4862,FBXW5,Q969U6,F-box/WD repeat-containing protein 5,2.821591175,2.821591175,,Cytoplasm
4863,MPP7,Q5T2T1,MAGUK p55 subfamily member 7,2.8217723778901367,3.608602024,2.0349427317802733,"Membrane; Peripheral membrane protein; Lateral cell membrane; Peripheral membrane protein; Cell junction, tight junction; Cell junction, adherens junction; Cytoplasm, cell cortex; Cytoplasm"
4864,OSBPL2,Q9H1P3,Oxysterol-binding protein-related protein 2,2.8227348388705744,3.584271279,2.061198398741149,"Cytoplasm, cytosol; Lipid droplet; Cell membrane"
4865,UBE3B,Q7Z3V4,Ubiquitin-protein ligase E3B,2.8231102866927813,3.114070725,2.5321498483855622,Mitochondria;Nuclear speckles
4866,CAMK2B,Q13554,Calcium/calmodulin-dependent protein kinase type II subunit beta,2.8236323815293436,2.763744044,2.883520719058687,"Cytoplasm, cytoskeleton; Cytoplasm, cytoskeleton, microtubule organizing center, centrosome; Sarcoplasmic reticulum membrane; Synapse"
4867,EIF2AK4,Q9P2K8,eIF-2-alpha kinase GCN2,2.8236660579904136,3.972443928,1.6748881879808273,Cytoplasm
4868,SOS1,Q07889,Son of sevenless homolog 1,2.8238938869226926,3.365222975,2.2825647988453848,cytoplasm; cytosol; GTPase complex; neuronal cell body; plasma membrane
4869,RGS10,O43665,Regulator of G-protein signaling 10,2.824359067943897,3.420872018,2.2278461178877946,"[Isoform 1]: Cytoplasm, cytosol; Nucleus.;Nucleus"
4870,CHRD,Q9H2X0,Chordin,2.8243770685268283,1.961547718,3.687206419053657,Secreted
4871,TECPR1,Q7Z6L1,Tectonin beta-propeller repeat-containing protein 1,2.8244871616804628,2.610328729,3.0386455943609256,"Cytoplasmic vesicle, autophagosome membrane; Lysosome membrane"
4872,SLC4A8,Q2Y0W8,Electroneutral sodium bicarbonate exchanger 1,2.824579532718655,2.699899996,2.9492590694373098,"Apical cell membrane; Basolateral cell membrane; Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane.;[Isoform 1]: Cell membrane.;[Isoform 3]: Cell membrane.;[Isoform 4]: Cell membrane.;[Isoform 5]: Cell membrane"
4873,LRFN1,Q9P244,Leucine-rich repeat and fibronectin type III domain-containing protein 1,2.8248048731170226,2.919874314,2.729735432234045,Membrane; Synapse; Postsynaptic density membrane
4874,SNX13,Q9Y5W8,Sorting nexin-13,2.8251978730701284,3.311865006,2.3385307401402566,Early endosome membrane
4875,DYRK1B,Q9Y463,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,2.8252282602925987,3.32852019,2.3219363305851974,"Nucleus; Nucleus, nucleolus; Chromosome"
4876,VIRMA,Q69YN4,Protein virilizer homolog,2.826457378752189,3.489640588,2.163274169504379,"Nucleus speckle; Nucleus, nucleoplasm; Cytoplasm"
4877,RABGEF1,Q9UJ41,Rab5 GDP/GTP exchange factor,2.8266312772200255,2.944424834,2.708837720440051,Cytoplasm; Early endosome; Recycling endosome
4878,TBC1D10A,Q9BXI6,TBC1 domain family member 10A,2.8268819040570023,3.099350601,2.554413207114005,"Cell projection, microvillus"
4879,ZNF22,P17026,Zinc finger protein 22,2.8271592783365627,3.308233676,2.3460848806731254,Nucleus
4880,SRF,P11831,Serum response factor,2.828947718034877,,2.828947718034877,Nucleus
4881,CREB1,P16220,Cyclic AMP-responsive element-binding protein 1,2.8291674861844456,2.994253553,2.6640814193688906,Nucleus
